1.0,1559139112.3641405,91.0
1.0,1559139112.3733046,92.0
1.0,1559139112.383001,93.0
1.0,1559139112.3935406,94.0
1.0,1559139112.400845,95.0
1.0,1559139112.4103253,96.0
1.0,1559139112.4179792,97.0
1.0,1559139112.4268794,98.0
1.0,1559139112.4341674,99.0
1.0,1559139112.4432425,100.0
1.0,1559139112.4519901,101.0
1.0,1559139112.4608889,102.0
1.0,1559139112.4680524,103.0
1.0,1559139112.478148,104.0
1.0,1559139112.4864728,105.0
1.0,1559139112.493862,106.0
1.0,1559139112.5014713,107.0
1.0,1559139112.50991,108.0
1.0,1559139112.5172179,109.0
1.0,1559139112.5266378,110.0
1.0,1559139112.5340576,111.0
1.0,1559139112.5432456,112.0
1.0,1559139112.554448,113.0
0.0,1559139112.5628455,114.0
0.0,1559139112.5721552,115.0
0.0,1559139112.5793855,116.0
0.0,1559139112.5884283,117.0
0.0,1559139112.5956974,118.0
0.0,1559139112.6041439,119.0
0.0,1559139112.612546,120.0
0.0,1559139112.62102,121.0
0.0,1559139112.6285717,122.0
0.0,1559139112.6368582,123.0
0.0,1559139112.644403,124.0
0.0,1559139112.6536849,125.0
0.0,1559139112.6609375,126.0
0.0,1559139112.6679332,127.0
0.0,1559139112.6766806,128.0
0.0,1559139112.6839342,129.0
0.0,1559139112.694526,130.0
0.0,1559139112.7017016,131.0
0.0,1559139112.7102067,132.0
0.0,1559139112.7175896,133.0
0.0,1559139112.726174,134.0
0.0,1559139112.734554,135.0
0.0,1559139112.7442055,136.0
0.0,1559139112.7518644,137.0
0.0,1559139112.7611995,138.0
0.0,1559139112.7696166,139.0
0.0,1559139112.7780273,140.0
0.0,1559139112.786979,141.0
0.0,1559139112.7947052,142.0
1.0,1559139112.802544,143.0
1.0,1559139112.8107982,144.0
1.0,1559139112.8185015,145.0
1.0,1559139112.8272662,146.0
1.0,1559139112.8367398,147.0
1.0,1559139112.8449976,148.0
1.0,1559139112.8537917,149.0
1.0,1559139112.8619568,150.0
1.0,1559139112.8711765,151.0
1.0,1559139112.879223,152.0
1.0,1559139112.8892417,153.0
1.0,1559139112.8982863,154.0
1.0,1559139112.9072196,155.0
1.0,1559139112.91577,156.0
1.0,1559139112.9242258,157.0
1.0,1559139112.932723,158.0
1.0,1559139112.9421647,159.0
1.0,1559139112.9537618,160.0
1.0,1559139112.9646516,161.0
1.0,1559139112.9728987,162.0
1.0,1559139112.9805322,163.0
1.0,1559139112.98963,164.0
1.0,1559139112.9975655,165.0
1.0,1559139113.0075903,166.0
1.0,1559139113.014673,167.0
1.0,1559139113.022853,168.0
1.0,1559139113.032524,169.0
1.0,1559139113.040971,170.0
1.0,1559139113.0491111,171.0
1.0,1559139113.0576735,172.0
0.0,1559139113.0650826,173.0
0.0,1559139113.0733335,174.0
0.0,1559139113.0808845,175.0
0.0,1559139113.09106,176.0
0.0,1559139113.099055,177.0
0.0,1559139113.1100736,178.0
0.0,1559139113.1173174,179.0
0.0,1559139113.1262686,180.0
0.0,1559139113.1338348,181.0
0.0,1559139113.1423867,182.0
0.0,1559139113.1500416,183.0
0.0,1559139113.1586106,184.0
0.0,1559139113.1659055,185.0
0.0,1559139113.1736684,186.0
0.0,1559139113.1809509,187.0
0.0,1559139113.190012,188.0
0.0,1559139113.197722,189.0
0.0,1559139113.2061563,190.0
0.0,1559139113.2141736,191.0
0.0,1559139113.2233195,192.0
0.0,1559139113.230464,193.0
0.0,1559139113.2389016,194.0
0.0,1559139113.246297,195.0
0.0,1559139113.2549071,196.0
0.0,1559139113.2624464,197.0
0.0,1559139113.270294,198.0
0.0,1559139113.292659,199.0
0.0,1559139113.3216665,200.0
0.0,1559139113.3451543,201.0
0.0,1559139113.3593836,202.0
1.0,1559139113.3728657,203.0
1.0,1559139113.386312,204.0
1.0,1559139113.3995814,205.0
1.0,1559139113.4129188,206.0
1.0,1559139113.4248044,207.0
1.0,1559139113.4358816,208.0
1.0,1559139113.4455137,209.0
1.0,1559139113.4544563,210.0
1.0,1559139113.462853,211.0
1.0,1559139113.4721916,212.0
1.0,1559139113.4805152,213.0
1.0,1559139113.4886878,214.0
1.0,1559139113.4961777,215.0
1.0,1559139113.5052862,216.0
1.0,1559139113.51298,217.0
1.0,1559139113.5214705,218.0
1.0,1559139113.5289187,219.0
1.0,1559139113.5378318,220.0
1.0,1559139113.5453358,221.0
1.0,1559139113.553686,222.0
1.0,1559139113.5613658,223.0
1.0,1559139113.5686514,224.0
1.0,1559139113.5781636,225.0
1.0,1559139113.5864394,226.0
1.0,1559139113.5946846,227.0
1.0,1559139113.603018,228.0
1.0,1559139113.6107569,229.0
1.0,1559139113.6197345,230.0
1.0,1559139113.6299615,231.0
1.0,1559139113.6407018,232.0
0.0,1559139113.6494267,233.0
0.0,1559139113.658828,234.0
0.0,1559139113.6690667,235.0
0.0,1559139113.6781232,236.0
0.0,1559139113.6868088,237.0
0.0,1559139113.694627,238.0
0.0,1559139113.7027898,239.0
0.0,1559139113.710809,240.0
0.0,1559139113.7187295,241.0
0.0,1559139113.7408607,242.0
0.0,1559139113.7525218,243.0
0.0,1559139113.762597,244.0
0.0,1559139113.771402,245.0
0.0,1559139113.779751,246.0
0.0,1559139113.7891624,247.0
0.0,1559139113.798051,248.0
0.0,1559139113.8076,249.0
0.0,1559139113.816284,250.0
0.0,1559139113.826693,251.0
0.0,1559139113.8374786,252.0
0.0,1559139113.846157,253.0
0.0,1559139113.8557286,254.0
0.0,1559139113.8642159,255.0
0.0,1559139113.873493,256.0
0.0,1559139113.882075,257.0
0.0,1559139113.891283,258.0
0.0,1559139113.8998282,259.0
0.0,1559139113.9090219,260.0
0.0,1559139113.9176064,261.0
0.0,1559139113.9265242,262.0
1.0,1559139113.936147,263.0
1.0,1559139113.947991,264.0
1.0,1559139113.9570436,265.0
1.0,1559139113.964538,266.0
1.0,1559139113.9728382,267.0
1.0,1559139113.9801466,268.0
1.0,1559139113.9888272,269.0
1.0,1559139113.9968,270.0
1.0,1559139114.0059159,271.0
1.0,1559139114.013433,272.0
1.0,1559139114.0238812,273.0
1.0,1559139114.0314708,274.0
1.0,1559139114.0397139,275.0
1.0,1559139114.0496657,276.0
1.0,1559139114.0583994,277.0
1.0,1559139114.0661097,278.0
1.0,1559139114.0758018,279.0
1.0,1559139114.0842938,280.0
1.0,1559139114.094914,281.0
1.0,1559139114.1054182,282.0
1.0,1559139114.1146312,283.0
1.0,1559139114.1251733,284.0
1.0,1559139114.1332548,285.0
1.0,1559139114.144986,286.0
1.0,1559139114.1548166,287.0
1.0,1559139114.1663692,288.0
1.0,1559139114.1776536,289.0
1.0,1559139114.18798,290.0
1.0,1559139114.199477,291.0
1.0,1559139114.208818,292.0
0.0,1559139114.2166495,293.0
0.0,1559139114.2282052,294.0
0.0,1559139114.2366242,295.0
0.0,1559139114.2455153,296.0
0.0,1559139114.25405,297.0
0.0,1559139114.262671,298.0
0.0,1559139114.271409,299.0
0.0,1559139114.2801008,300.0
0.0,1559139114.2906303,301.0
0.0,1559139114.2992585,302.0
0.0,1559139114.3093286,303.0
0.0,1559139114.3166077,304.0
0.0,1559139114.3265252,305.0
0.0,1559139114.3342865,306.0
0.0,1559139114.3447864,307.0
0.0,1559139114.3531983,308.0
0.0,1559139114.3623786,309.0
0.0,1559139114.370806,310.0
0.0,1559139114.3788185,311.0
0.0,1559139114.389162,312.0
0.0,1559139114.3974748,313.0
0.0,1559139114.4054427,314.0
0.0,1559139114.4154875,315.0
0.0,1559139114.424373,316.0
0.0,1559139114.432155,317.0
0.0,1559139114.4409423,318.0
0.0,1559139114.448347,319.0
0.0,1559139114.457032,320.0
0.0,1559139114.4651878,321.0
0.0,1559139114.473284,322.0
1.0,1559139114.480667,323.0
1.0,1559139114.489567,324.0
1.0,1559139114.497068,325.0
1.0,1559139114.5050824,326.0
1.0,1559139114.5124397,327.0
1.0,1559139114.5213661,328.0
1.0,1559139114.529126,329.0
1.0,1559139114.5375152,330.0
1.0,1559139114.545623,331.0
1.0,1559139114.5545301,332.0
1.0,1559139114.562263,333.0
1.0,1559139114.5717778,334.0
1.0,1559139114.5797322,335.0
1.0,1559139114.5882661,336.0
1.0,1559139114.595816,337.0
1.0,1559139114.6056333,338.0
1.0,1559139114.613489,339.0
1.0,1559139114.6220748,340.0
1.0,1559139114.6299863,341.0
1.0,1559139114.6383064,342.0
1.0,1559139114.6476781,343.0
1.0,1559139114.6571312,344.0
1.0,1559139114.664837,345.0
1.0,1559139114.6757512,346.0
1.0,1559139114.6861725,347.0
1.0,1559139114.69982,348.0
1.0,1559139114.7143648,349.0
1.0,1559139114.7252727,350.0
1.0,1559139114.733781,351.0
1.0,1559139114.7470188,352.0
0.0,1559139114.7570431,353.0
0.0,1559139114.7681642,354.0
0.0,1559139114.7810404,355.0
0.0,1559139114.7887807,356.0
0.0,1559139114.7988324,357.0
0.0,1559139114.8111227,358.0
0.0,1559139114.8194854,359.0
0.0,1559139114.8323402,360.0
0.0,1559139114.8449044,361.0
0.0,1559139114.8531458,362.0
0.0,1559139114.8624854,363.0
0.0,1559139114.8710768,364.0
0.0,1559139114.87855,365.0
0.0,1559139114.8869183,366.0
0.0,1559139114.894447,367.0
0.0,1559139114.9015014,368.0
0.0,1559139114.9100122,369.0
0.0,1559139114.917549,370.0
0.0,1559139114.9268844,371.0
0.0,1559139114.9339457,372.0
0.0,1559139114.9428039,373.0
0.0,1559139114.9507148,374.0
0.0,1559139114.9601579,375.0
0.0,1559139114.9673574,376.0
0.0,1559139114.9760525,377.0
0.0,1559139114.983237,378.0
0.0,1559139114.9921157,379.0
0.0,1559139114.9997625,380.0
0.0,1559139115.0087416,381.0
0.0,1559139115.016342,382.0
1.0,1559139115.0248988,383.0
1.0,1559139115.0322127,384.0
1.0,1559139115.0402155,385.0
1.0,1559139115.0474937,386.0
1.0,1559139115.0558758,387.0
1.0,1559139115.0633543,388.0
1.0,1559139115.0720322,389.0
1.0,1559139115.0793664,390.0
1.0,1559139115.0873425,391.0
1.0,1559139115.0951796,392.0
1.0,1559139115.104339,393.0
1.0,1559139115.1116083,394.0
1.0,1559139115.1198657,395.0
1.0,1559139115.1275697,396.0
1.0,1559139115.1360025,397.0
1.0,1559139115.1441019,398.0
1.0,1559139115.1513472,399.0
1.0,1559139115.1602073,400.0
1.0,1559139115.168822,401.0
1.0,1559139115.1773148,402.0
1.0,1559139115.1853907,403.0
1.0,1559139115.1940978,404.0
1.0,1559139115.2015417,405.0
1.0,1559139115.210595,406.0
1.0,1559139115.2191882,407.0
1.0,1559139115.2274835,408.0
1.0,1559139115.2361212,409.0
1.0,1559139115.244689,410.0
1.0,1559139115.2522693,411.0
1.0,1559139115.2615387,412.0
1.0,1559139115.2716198,413.0
0.0,1559139115.2827451,414.0
0.0,1559139115.2922285,415.0
0.0,1559139115.3016286,416.0
0.0,1559139115.312687,417.0
0.0,1559139115.3219714,418.0
0.0,1559139115.3467395,419.0
0.0,1559139115.3641787,420.0
0.0,1559139115.3783052,421.0
0.0,1559139115.3880649,422.0
0.0,1559139115.39593,423.0
0.0,1559139115.4051385,424.0
0.0,1559139115.4129164,425.0
0.0,1559139115.4219978,426.0
0.0,1559139115.4301856,427.0
0.0,1559139115.4386532,428.0
0.0,1559139115.4465857,429.0
0.0,1559139115.4549654,430.0
0.0,1559139115.4629297,431.0
0.0,1559139115.4708679,432.0
0.0,1559139115.4786217,433.0
0.0,1559139115.487043,434.0
0.0,1559139115.4949684,435.0
0.0,1559139115.5032814,436.0
0.0,1559139115.5115242,437.0
0.0,1559139115.51983,438.0
0.0,1559139115.5287006,439.0
0.0,1559139115.537031,440.0
0.0,1559139115.5450666,441.0
0.0,1559139115.5534782,442.0
1.0,1559139115.5617082,443.0
1.0,1559139115.5701509,444.0
1.0,1559139115.5784144,445.0
1.0,1559139115.5868173,446.0
1.0,1559139115.5945828,447.0
1.0,1559139115.6033218,448.0
1.0,1559139115.6132226,449.0
1.0,1559139115.6227133,450.0
1.0,1559139115.6306224,451.0
1.0,1559139115.6400142,452.0
1.0,1559139115.6477396,453.0
1.0,1559139115.6556609,454.0
1.0,1559139115.6635735,455.0
1.0,1559139115.672027,456.0
1.0,1559139115.6798913,457.0
1.0,1559139115.6882715,458.0
1.0,1559139115.6961532,459.0
1.0,1559139115.7061841,460.0
1.0,1559139115.7148128,461.0
1.0,1559139115.7238948,462.0
1.0,1559139115.7330742,463.0
1.0,1559139115.7428436,464.0
1.0,1559139115.7512684,465.0
1.0,1559139115.760533,466.0
1.0,1559139115.7683277,467.0
1.0,1559139115.7788146,468.0
1.0,1559139115.787392,469.0
1.0,1559139115.7954063,470.0
1.0,1559139115.8054729,471.0
1.0,1559139115.8145947,472.0
1.0,1559139115.8260064,473.0
0.0,1559139115.8344855,474.0
0.0,1559139115.8457553,475.0
0.0,1559139115.855307,476.0
0.0,1559139115.863883,477.0
0.0,1559139115.8739,478.0
0.0,1559139115.8824234,479.0
0.0,1559139115.8910458,480.0
0.0,1559139115.899168,481.0
0.0,1559139115.9081645,482.0
0.0,1559139115.9175801,483.0
0.0,1559139115.9301772,484.0
0.0,1559139115.9416351,485.0
0.0,1559139115.949961,486.0
0.0,1559139115.9592807,487.0
0.0,1559139115.9674416,488.0
0.0,1559139115.9803069,489.0
0.0,1559139115.98989,490.0
0.0,1559139115.9977713,491.0
0.0,1559139116.006284,492.0
0.0,1559139116.0142577,493.0
0.0,1559139116.0234578,494.0
0.0,1559139116.0312438,495.0
0.0,1559139116.0400035,496.0
0.0,1559139116.0475888,497.0
0.0,1559139116.0564365,498.0
0.0,1559139116.0644643,499.0
0.0,1559139116.0732644,500.0
1.0,1559139116.0823305,501.0
1.0,1559139116.090664,502.0
1.0,1559139116.0983977,503.0
1.0,1559139116.106583,504.0
1.0,1559139116.1145387,505.0
1.0,1559139116.1230514,506.0
1.0,1559139116.130669,507.0
1.0,1559139116.1405134,508.0
1.0,1559139116.1481295,509.0
1.0,1559139116.1566653,510.0
1.0,1559139116.1641572,511.0
1.0,1559139116.1728306,512.0
1.0,1559139116.1812735,513.0
1.0,1559139116.190595,514.0
1.0,1559139116.1984086,515.0
1.0,1559139116.2073362,516.0
1.0,1559139116.21549,517.0
1.0,1559139116.2253118,518.0
1.0,1559139116.233325,519.0
1.0,1559139116.24473,520.0
1.0,1559139116.254594,521.0
1.0,1559139116.2638042,522.0
1.0,1559139116.2727013,523.0
1.0,1559139116.2822134,524.0
1.0,1559139116.292179,525.0
0.0,1559139116.3001595,526.0
0.0,1559139116.3095672,527.0
0.0,1559139116.317659,528.0
0.0,1559139116.3275056,529.0
0.0,1559139116.3370826,530.0
0.0,1559139116.3460565,531.0
0.0,1559139116.355063,532.0
0.0,1559139116.3627694,533.0
0.0,1559139116.3716342,534.0
0.0,1559139116.379086,535.0
0.0,1559139116.3871937,536.0
0.0,1559139116.3950818,537.0
0.0,1559139116.4033897,538.0
0.0,1559139116.411058,539.0
0.0,1559139116.4195445,540.0
0.0,1559139116.4275863,541.0
0.0,1559139116.4355955,542.0
0.0,1559139116.444379,543.0
0.0,1559139116.4536858,544.0
0.0,1559139116.46243,545.0
0.0,1559139116.4722703,546.0
0.0,1559139116.4806225,547.0
0.0,1559139116.490002,548.0
1.0,1559139116.4977157,549.0
1.0,1559139116.5069375,550.0
1.0,1559139116.5160835,551.0
1.0,1559139116.5254252,552.0
1.0,1559139116.5334172,553.0
1.0,1559139116.5426147,554.0
1.0,1559139116.5506232,555.0
1.0,1559139116.5606706,556.0
1.0,1559139116.5692303,557.0
1.0,1559139116.578012,558.0
1.0,1559139116.5870857,559.0
1.0,1559139116.594908,560.0
1.0,1559139116.6045911,561.0
1.0,1559139116.6127338,562.0
1.0,1559139116.6217473,563.0
1.0,1559139116.6295645,564.0
1.0,1559139116.6388435,565.0
1.0,1559139116.64679,566.0
1.0,1559139116.656227,567.0
1.0,1559139116.6649776,568.0
1.0,1559139116.6734436,569.0
1.0,1559139116.6812174,570.0
1.0,1559139116.6892986,571.0
1.0,1559139116.6984062,572.0
1.0,1559139116.7072513,573.0
0.0,1559139116.7151604,574.0
0.0,1559139116.7233913,575.0
0.0,1559139116.7308536,576.0
0.0,1559139116.7398834,577.0
0.0,1559139116.7474384,578.0
0.0,1559139116.7558534,579.0
0.0,1559139116.7637494,580.0
0.0,1559139116.7725298,581.0
0.0,1559139116.7800875,582.0
0.0,1559139116.7885008,583.0
0.0,1559139116.7962859,584.0
0.0,1559139116.8054624,585.0
0.0,1559139116.8137286,586.0
0.0,1559139116.8228514,587.0
0.0,1559139116.8306062,588.0
0.0,1559139116.8399704,589.0
0.0,1559139116.8476155,590.0
0.0,1559139116.856175,591.0
0.0,1559139116.8642619,592.0
0.0,1559139116.8740523,593.0
0.0,1559139116.8817286,594.0
0.0,1559139116.8897948,595.0
0.0,1559139116.897619,596.0
0.0,1559139116.907274,597.0
0.0,1559139116.914973,598.0
0.0,1559139116.9231772,599.0
0.0,1559139116.9321826,600.0
0.0,1559139116.9430692,601.0
0.0,1559139116.9519525,602.0
1.0,1559139116.9608383,603.0
1.0,1559139116.9704878,604.0
1.0,1559139116.9787595,605.0
1.0,1559139116.9883142,606.0
1.0,1559139116.996491,607.0
1.0,1559139117.006237,608.0
1.0,1559139117.0142748,609.0
1.0,1559139117.0238008,610.0
1.0,1559139117.0338445,611.0
1.0,1559139117.046195,612.0
1.0,1559139117.0573726,613.0
1.0,1559139117.0678847,614.0
1.0,1559139117.0804305,615.0
1.0,1559139117.0893185,616.0
1.0,1559139117.0978556,617.0
1.0,1559139117.109462,618.0
1.0,1559139117.1192803,619.0
1.0,1559139117.130572,620.0
1.0,1559139117.1411831,621.0
1.0,1559139117.1493042,622.0
1.0,1559139117.157812,623.0
1.0,1559139117.1656,624.0
1.0,1559139117.176542,625.0
1.0,1559139117.187388,626.0
1.0,1559139117.1957035,627.0
1.0,1559139117.20507,628.0
1.0,1559139117.212194,629.0
1.0,1559139117.2203445,630.0
1.0,1559139117.2288568,631.0
1.0,1559139117.236619,632.0
0.0,1559139117.2456229,633.0
0.0,1559139117.2529664,634.0
0.0,1559139117.262384,635.0
0.0,1559139117.2701626,636.0
0.0,1559139117.278721,637.0
0.0,1559139117.2867522,638.0
0.0,1559139117.2938747,639.0
0.0,1559139117.3007438,640.0
0.0,1559139117.309482,641.0
0.0,1559139117.3169904,642.0
0.0,1559139117.3255417,643.0
0.0,1559139117.3327792,644.0
0.0,1559139117.3408077,645.0
0.0,1559139117.3486366,646.0
0.0,1559139117.3564556,647.0
0.0,1559139117.3636534,648.0
0.0,1559139117.3717768,649.0
0.0,1559139117.3788407,650.0
0.0,1559139117.3874803,651.0
0.0,1559139117.396422,652.0
0.0,1559139117.4050071,653.0
0.0,1559139117.4124947,654.0
0.0,1559139117.4213736,655.0
0.0,1559139117.428912,656.0
0.0,1559139117.4372761,657.0
0.0,1559139117.4451737,658.0
0.0,1559139117.4533894,659.0
0.0,1559139117.460708,660.0
0.0,1559139117.4698846,661.0
0.0,1559139117.4780777,662.0
1.0,1559139117.4858246,663.0
1.0,1559139117.4948215,664.0
1.0,1559139117.5033464,665.0
1.0,1559139117.5110781,666.0
1.0,1559139117.5184467,667.0
1.0,1559139117.5268333,668.0
1.0,1559139117.5344243,669.0
1.0,1559139117.5438015,670.0
1.0,1559139117.5533879,671.0
1.0,1559139117.5608466,672.0
1.0,1559139117.5681546,673.0
1.0,1559139117.577468,674.0
1.0,1559139117.5862582,675.0
1.0,1559139117.5943265,676.0
1.0,1559139117.6026707,677.0
1.0,1559139117.6110055,678.0
1.0,1559139117.6184356,679.0
1.0,1559139117.6269026,680.0
1.0,1559139117.634688,681.0
1.0,1559139117.6436594,682.0
1.0,1559139117.6511364,683.0
1.0,1559139117.6605048,684.0
1.0,1559139117.671626,685.0
1.0,1559139117.6810448,686.0
1.0,1559139117.6882298,687.0
1.0,1559139117.6970537,688.0
1.0,1559139117.7081351,689.0
1.0,1559139117.7163029,690.0
1.0,1559139117.7278018,691.0
1.0,1559139117.7401414,692.0
0.0,1559139117.7485259,693.0
0.0,1559139117.756908,694.0
0.0,1559139117.7665927,695.0
0.0,1559139117.777181,696.0
0.0,1559139117.7875288,697.0
0.0,1559139117.8005047,698.0
0.0,1559139117.8095222,699.0
0.0,1559139117.8195925,700.0
0.0,1559139117.8299267,701.0
0.0,1559139117.8393354,702.0
0.0,1559139117.8552728,703.0
0.0,1559139117.8678412,704.0
0.0,1559139117.880901,705.0
0.0,1559139117.8947396,706.0
0.0,1559139117.9018676,707.0
0.0,1559139117.9176674,708.0
0.0,1559139117.9265158,709.0
0.0,1559139117.9357166,710.0
0.0,1559139117.9439409,711.0
0.0,1559139117.9509516,712.0
0.0,1559139117.9591513,713.0
0.0,1559139117.9682503,714.0
0.0,1559139117.975682,715.0
0.0,1559139117.9844441,716.0
0.0,1559139117.9929125,717.0
0.0,1559139118.0005565,718.0
0.0,1559139118.0083406,719.0
0.0,1559139118.0167863,720.0
0.0,1559139118.025344,721.0
0.0,1559139118.0338626,722.0
1.0,1559139118.0460815,723.0
1.0,1559139118.053674,724.0
1.0,1559139118.0616848,725.0
1.0,1559139118.0703042,726.0
1.0,1559139118.0783648,727.0
1.0,1559139118.0871563,728.0
1.0,1559139118.0960326,729.0
1.0,1559139118.1050072,730.0
1.0,1559139118.115329,731.0
1.0,1559139118.1263533,732.0
1.0,1559139118.1361938,733.0
0.0,1559139118.148643,734.0
1.0,1559139118.1610022,735.0
1.0,1559139118.1685252,736.0
1.0,1559139118.177153,737.0
1.0,1559139118.1845543,738.0
0.0,1559139118.1925848,739.0
0.0,1559139118.200632,740.0
0.0,1559139118.2097182,741.0
0.0,1559139118.2170029,742.0
0.0,1559139118.227329,743.0
0.0,1559139118.234796,744.0
0.0,1559139118.2465336,745.0
0.0,1559139118.2552185,746.0
1.0,1559139118.2634127,747.0
0.0,1559139118.2717056,748.0
0.0,1559139118.2794204,749.0
0.0,1559139118.2868977,750.0
0.0,1559139118.2943962,751.0
0.0,1559139118.3017585,752.0
0.0,1559139118.3094203,753.0
0.0,1559139118.316449,754.0
0.0,1559139118.3239987,755.0
0.0,1559139118.3333092,756.0
0.0,1559139118.3428566,757.0
0.0,1559139118.3514802,758.0
0.0,1559139118.363445,759.0
0.0,1559139118.3746872,760.0
0.0,1559139118.383776,761.0
0.0,1559139118.3953745,762.0
0.0,1559139118.406154,763.0
0.0,1559139118.4221659,764.0
0.0,1559139118.4363606,765.0
0.0,1559139118.4508762,766.0
0.0,1559139118.4667764,767.0
0.0,1559139118.4874876,768.0
0.0,1559139118.4952276,769.0
0.0,1559139118.5059047,770.0
0.0,1559139118.515,771.0
0.0,1559139118.5300457,772.0
0.0,1559139118.5467732,773.0
0.0,1559139118.5548506,774.0
0.0,1559139118.5644739,775.0
0.0,1559139118.579326,776.0
0.0,1559139118.5878732,777.0
0.0,1559139118.59834,778.0
0.0,1559139118.6055217,779.0
0.0,1559139118.6127725,780.0
0.0,1559139118.6200585,781.0
0.0,1559139118.627504,782.0
1.0,1559139118.6347437,783.0
0.0,1559139118.6432893,784.0
0.0,1559139118.6506565,785.0
0.0,1559139118.658273,786.0
0.0,1559139118.6657612,787.0
0.0,1559139118.67327,788.0
0.0,1559139118.6813242,789.0
0.0,1559139118.692869,790.0
0.0,1559139118.7044256,791.0
1.0,1559139118.7145667,792.0
1.0,1559139118.723182,793.0
1.0,1559139118.732443,794.0
1.0,1559139118.7488143,795.0
1.0,1559139118.7573175,796.0
1.0,1559139118.7692924,797.0
0.0,1559139118.7809725,798.0
0.0,1559139118.794787,799.0
0.0,1559139118.808861,800.0
0.0,1559139118.819489,801.0
0.0,1559139118.827514,802.0
0.0,1559139118.8357134,803.0
0.0,1559139118.843607,804.0
0.0,1559139118.8556678,805.0
0.0,1559139118.8664327,806.0
0.0,1559139118.8841968,807.0
0.0,1559139118.9002333,808.0
0.0,1559139118.9286807,809.0
0.0,1559139118.9453964,810.0
0.0,1559139118.9587796,811.0
0.0,1559139118.971722,812.0
0.0,1559139118.988999,813.0
0.0,1559139119.0032985,814.0
0.0,1559139119.0119557,815.0
0.0,1559139119.0216975,816.0
0.0,1559139119.029537,817.0
0.0,1559139119.0379167,818.0
0.0,1559139119.0469556,819.0
0.0,1559139119.0565856,820.0
0.0,1559139119.0654032,821.0
0.0,1559139119.076336,822.0
0.0,1559139119.0853426,823.0
0.0,1559139119.094524,824.0
0.0,1559139119.1031165,825.0
0.0,1559139119.1655996,826.0
0.0,1559139119.1744983,827.0
0.0,1559139119.1841896,828.0
0.0,1559139119.1945233,829.0
0.0,1559139119.2027364,830.0
0.0,1559139119.2118895,831.0
0.0,1559139119.2208757,832.0
0.0,1559139119.2307415,833.0
0.0,1559139119.2447608,834.0
